10000 1.32026716235281  0.0168528786617188
10000 1.29824813563684  0.0163398948807599
10000 1.39265713901578  0.0347890981262993
10000 1.37696018070432  0.0373643934825706
10000 1.38017815738727  0.0497751082258478
10000 1.48059881486237  0.0686717641044656
10000 1.35886438903847  0.0255513797953438
10000 1.33699687364283  0.0251776388631643
10000 1.34392671565699  0.035137164445546
10000 1.36333297168883  0.0328628985507115
10000 1.41828123491125  0.0500120195014651
10000 1.33692661841322  0.0214427563392697
10000 1.38948593006469  0.0380942095681701
10000 1.36568182768538  0.0279860434586479
10000 1.34431926575313  0.0266152340192042
10000 1.44941854144907  0.0680733702087807
10000 1.33484128988092  0.0214826177525068
10000 1.6688225919929  0.284260288046887
10000 1.37797585644112  0.0308692076934381
10000 1.62372744791971  0.288962534534814
10000 1.38196338004753  0.0432618371281762
10000 1.33365703740242  0.018865226226041
10000 1.36170328332505  0.0354806437853445
10000 1.32236856458829  0.0197170081434637
10000 1.34424112966033  0.0222222305350761
10000 1.35904296314168  0.0260225884712479
10000 1.44023470425095  0.0652503016939303
10000 1.33151778215316  0.0240179818384881
10000 1.37124715740776  0.0358615138867415
10000 1.43668767192428  0.0673925792989762
10000 1.37034188156827  0.0570695454122507
10000 1.36933923310223  0.0422984699972425
10000 1.49303401497738  0.0987186741364933
10000 1.38426560244324  0.0288582358345949
10000 1.33551767496173  0.0309149514840031
10000 1.42866144509757  0.0417459499339228
10000 1.35706772905811  0.0261268811311669
10000 1.38825147526641  0.0434796043896181
10000 1.36627542036203  0.0429650483974575
10000 1.42506322071921  0.073754751416616
10000 1.3693723274246  0.0317281418169362
10000 1.46969347723194  0.0996779811813652
10000 1.36019387118381  0.0246872460901846
10000 1.31210299809844  0.0180189366274432
10000 1.34969180986466  0.0248306843370543
10000 1.38517970410105  0.0402470126249336
10000 1.41277993058646  0.05550518540331
10000 1.41159918219907  0.0476006540803265
10000 1.33004821382434  0.0316346887052191
10000 1.42039863311653  0.0501743436735999
10000 1.34254925056076  0.026117797264015
10000 1.35271858210404  0.0285618745910198
10000 1.35518542460701  0.0382944306076962
10000 1.35830542966103  0.0239907324802715
10000 1.36725354339439  0.0367012983576617
10000 1.37468749732703  0.0349372223041134
10000 1.35078633320399  0.026050587236034
10000 1.37843444568533  0.0342916405379109
10000 1.39470827041321  0.034321658151365
10000 1.36288559547594  0.0320814994390744
10000 1.33948324064694  0.0217086467117881
10000 1.47891800931983  0.102128812267078
10000 1.35320639972014  0.026043801382445
10000 1.4129823166797  0.0495940736924472
10000 1.33121244357162  0.0254824391945096
10000 1.36068495871347  0.0505586928579383
10000 1.33661401503293  0.0245928629271278
10000 1.38793845340336  0.0273674221995585
10000 1.40682624394873  0.0377938106793464
10000 1.33123359181514  0.0214958364860386
10000 1.45011209533834  0.0792831608736016
10000 1.38795023965152  0.0339341000491727
10000 1.37739154519398  0.0408499212178792
10000 1.39092952942891  0.0501535633069358
10000 1.47724242501701  0.0872253760066593
10000 1.46088384001736  0.102811612864265
10000 1.36429306714589  0.0302532846176009
10000 1.39763119769262  0.0555113576932341
10000 1.3102522472863  0.0204715313156387
10000 1.35654424443236  0.0455053734153788
10000 1.33983939537809  0.0265108046881832
10000 1.3475254200105  0.0244095281593068
10000 1.35626657196284  0.0415913606195677
10000 1.36500012323952  0.0268824167122263
10000 1.34965432634305  0.0253636000758913
10000 1.37827985108354  0.0318931524189682
10000 1.36151200163642  0.03599819335998
10000 1.39950511758997  0.0482402269638392
10000 1.33522761855964  0.0242898825355288
10000 1.61555375489981  0.147476296079893
10000 1.33347420790154  0.0224981138851591
10000 1.39446742240112  0.0465838783744104
10000 1.31946302403942  0.0201418961694724
10000 1.37815408548635  0.0402331541605739
10000 1.3803894049044  0.0300653300941298
10000 1.38826484877674  0.0325668822437598
10000 1.39096360748979  0.0563718136694912
10000 1.34907968487595  0.0338962876017868
10000 1.37434968578028  0.0313229062433613
10000 1.33815076214911  0.023960282624788
10000 1.34313787962042  0.0200213118356094
10000 1.34186967979365  0.0216604484944642
10000 1.36092244736047  0.027170343240073
10000 1.31796208907323  0.0258735240867642
10000 1.32403591400494  0.027941995029451
10000 1.34388233929317  0.0254008171499026
10000 1.32162709121763  0.0178921935422601
10000 1.34734402960704  0.0439127225163952
10000 1.36328306500798  0.0291447645438585
10000 1.32707835211992  0.0192636817966958
10000 1.38726821973725  0.0437518795234313
10000 1.37765309609908  0.0331806596694209
10000 1.57785112901014  0.151718926635755
10000 1.36770936590878  0.0266173629433797
10000 1.3282794479503  0.0226107995370733
10000 1.35365678985581  0.029719798180673
10000 1.42796845391419  0.0513902782523501
10000 1.32248401834232  0.0236205108364946
10000 1.37859582710744  0.0412459784428593
10000 1.38313496459497  0.0262725531298085
10000 1.57969301320953  0.206583664183529
10000 1.44600584415087  0.0506146235381197
10000 1.37688992309283  0.0345958338164495
10000 1.35213350635929  0.0330820100334071
10000 1.39641988546205  0.0305354258745812
10000 1.37039097315139  0.0273106572844131
10000 1.38425294953246  0.0313457374165883
10000 1.3833465236453  0.0618110968112407
10000 1.63507749160392  0.297905277635954
10000 1.41170035770311  0.0428930834668843
10000 1.39483161983754  0.0293044160069326
10000 1.44086252039496  0.0775567184080447
10000 1.35647185055594  0.0333096757178697
10000 1.35833921619185  0.0273991127534663
10000 1.36313934890153  0.0252154591147964
10000 1.35403839363521  0.0284734162504798
10000 1.401226046301  0.0342092898874504
10000 1.36008012518213  0.0388499961460085
10000 1.3507409011192  0.0220528354285289
10000 1.37582542575519  0.030310552621049
10000 1.36697666877128  0.0278154281506855
10000 1.33913018976831  0.0212613849130967
10000 1.37448511022876  0.0309619868119519
10000 1.3679163387293  0.0292079992761045
10000 1.42380863190169  0.0606681517328138
10000 1.3849500480096  0.033788849963918
10000 1.35015147360714  0.0225835082498928
10000 1.4019761681684  0.0470468131169413
10000 1.46260278596564  0.0787892164712203
10000 1.32586217514725  0.0175855404212866
10000 1.36487908381769  0.0236357726699739
10000 1.37954020120632  0.033236044211033
10000 1.37186483484802  0.0296127314966389
10000 1.39818735577874  0.0352556104527902
10000 1.39810487461471  0.0543535879820109
10000 1.38825127530696  0.0351819312285306
10000 1.35872895438245  0.0306299300826342
10000 1.36259564967473  0.0239252953092394
10000 1.47100608749546  0.105388936955466
10000 1.39836168350814  0.0365603016983549
10000 1.3688179999923  0.0367338182908221
10000 1.35048382481053  0.0233123481528301
10000 1.46665788876267  0.0518709610177326
10000 1.34475855985493  0.0231334847206528
10000 1.42040802804384  0.0612969714951388
10000 1.40978494756428  0.0407030159848815
10000 1.35024289378629  0.0237336995403293
10000 1.36994298496382  0.0318242420431314
10000 1.33302866032481  0.0292728950422195
10000 1.32407403616685  0.0172022829516206
10000 1.33212325118964  0.0243653250355559
10000 1.40136319507381  0.0477635855477098
10000 1.48679107828906  0.156919079218345
10000 1.37839017786792  0.0397446387165187
10000 1.33971288076806  0.0246633501953594
10000 1.40087698178112  0.0494218316604989
10000 1.396690780709  0.0357991502020832
10000 1.34176457116829  0.0233257302101506
10000 1.39083702301104  0.0484942812087086
10000 1.34497115449605  0.024338745436901
10000 2.17489435170419  0.859559265112723
10000 1.33286355113008  0.0258090576509262
10000 1.41556881501126  0.0491813500938458
10000 1.45337278244214  0.0841165465285506
10000 1.38261482731479  0.0407099595616459
10000 1.37146076721133  0.0302756624603085
10000 1.51794514746688  0.0902478339909251
10000 1.35662617793555  0.0283983304322572
10000 1.32650885391367  0.0217947529322732
10000 1.41875495421707  0.046525668948149
10000 1.30497799387017  0.0241787668422212
10000 1.37108683628056  0.0374087273502602
10000 1.47921991382954  0.0631869045152459
10000 1.36130008383056  0.0224001034142839
10000 1.35133561830491  0.0230555445980353
10000 1.5057004416515  0.100542826368334
10000 1.50248351571186  0.10032194911117
10000 1.41283150499214  0.046696632262554
10000 1.44494082399002  0.0860175428539974
10000 1.31791368213697  0.0192777572287996
10000 1.32196596607048  0.0197468708397766
10000 1.36927223639819  0.0280153797105899
10000 1.49510088250453  0.192199386328378
10000 1.32105080715312  0.0198039892171819
10000 1.37998356484886  0.0292712260695054
10000 1.52332873194915  0.176475212244064
10000 1.35712833188388  0.030016273232102
10000 1.32585305554392  0.018109761393602
10000 1.3623211588929  0.0253077564600654
10000 1.4288612932888  0.0507716414498539
10000 1.40753672643103  0.058698941141378
10000 1.33641475234609  0.0205638827156459
10000 1.37512074189388  0.0367085492276112
10000 1.52895412942136  0.111380316085357
10000 1.37113854861696  0.0290785623779896
10000 1.38385488336241  0.0454337563267007
10000 1.36074836710396  0.0249243272127189
10000 1.34617703078667  0.0205267899504214
10000 1.34864031389316  0.0198949757243563
10000 1.41172897546852  0.0408353682611411
10000 1.40880978983309  0.0276085375650971
10000 1.46788110745807  0.0747949895804627
10000 1.38359751267667  0.0564131833226418
10000 1.37505479458774  0.0278365945581864
10000 1.34683243532151  0.0192631548522063
10000 1.38667613313947  0.0342784837296396
10000 1.34194424362772  0.0264074969944029
10000 1.33711068784465  0.0197839163054357
10000 1.46853625177501  0.089528466593524
10000 1.40612127831424  0.0382283554157942
10000 1.37042422998118  0.0264829744477199
10000 1.41992506975846  0.052015082823037
10000 1.37903790264708  0.0371324304359185
10000 1.34120613182844  0.0216943426903258
10000 1.35265100857589  0.0313841741394972
10000 1.36495866280159  0.0246235074132767
10000 1.36893474385708  0.0431803189246463
10000 1.4435129412959  0.0368310527723996
10000 1.35771307920724  0.0256396918541582
10000 1.36978454866281  0.0260053679101442
10000 1.34880180834878  0.022699095894389
10000 1.3941622252914  0.0504182779902767
10000 1.33495821545692  0.0212539829767897
10000 1.32677454075731  0.0203308849287195
10000 1.35889753654634  0.0200718990578761
10000 1.34130450837419  0.0212579213437875
10000 1.36780176549676  0.0368184398113935
10000 1.33328074702276  0.0204456557502453
10000 1.41294463911424  0.076138484236217
10000 1.30052141239473  0.0212813444330538
10000 1.36711087830633  0.0288287441147872
10000 1.33817200587604  0.0378211511452819
10000 1.3933332287333  0.0335619439215002
10000 1.46997489018262  0.11320522396078
10000 1.35965024666866  0.023306576305882
10000 1.33685716882575  0.0234379242962591
10000 1.44019391580781  0.0779264703768945
10000 1.3391641994777  0.0237152132852918
10000 1.49850704814154  0.114421195394407
10000 1.38198622506936  0.0325745885885967
10000 1.38489691685327  0.0391357498092341
10000 1.42375411885865  0.0760285999065714
10000 1.45568135688014  0.0918142973911969
10000 1.33100764099603  0.025282593394913
10000 1.31856723471199  0.0222814550778138
10000 1.35541450737483  0.0445931068041295
10000 1.56831313287881  0.205205522205434
10000 1.42766705665227  0.0459487071147501
10000 1.33108075007712  0.0212719659708568
10000 1.38770419450096  0.0373980566638249
10000 1.38459024133174  0.0324115460091446
10000 1.3934145579015  0.0360876043387328
10000 1.34116006637632  0.0220558837111631
10000 1.40946609048977  0.0514247889786104
10000 1.35346054289337  0.032530533621785
10000 1.31568334550674  0.0213070473255336
10000 1.37375342235943  0.0286393730327335
10000 1.44485157461115  0.0996895593074886
10000 1.29147534418273  0.0156184297572891
10000 1.379380302826  0.039501367682179
10000 1.38428910009418  0.0361254227392884
10000 1.3750262937162  0.0378379993056577
10000 1.36097726897382  0.0269041596383698
10000 1.46625201447497  0.10905767241451
10000 1.37498951359831  0.0273906566162021
10000 1.38969587584949  0.0277456758794382
10000 1.48431311813592  0.144588300451839
10000 1.35140841080119  0.024103277363783
10000 1.54258766058596  0.0993390443292416
10000 1.40379034938435  0.0465949261295649
10000 1.3270193100226  0.0239552900862231
10000 1.36986478679769  0.0525981088353856
10000 1.40569948646445  0.055666575123921
10000 1.35842682556267  0.0362358916805799
10000 1.39366872013794  0.0325110313156783
10000 1.53179034607591  0.113888586600299
10000 1.41560088983358  0.0574136026998414
10000 1.37604239037728  0.0353454288624467
10000 1.42267433769348  0.0640495343276871
10000 1.3364494342098  0.0250448196385311
10000 1.3330628995179  0.0246159099142453
10000 1.42297106703083  0.0732941808176454
10000 1.38358590520857  0.0250233883715192
10000 1.37260966989115  0.0284495611412327
10000 1.34689069904401  0.03131838228933
10000 1.2981055886249  0.018211336291663
10000 1.35627685170547  0.0357048889665081
10000 1.33450975603854  0.0252670696530101
10000 1.39743837118324  0.0366849225138784
10000 1.45021460378245  0.0518141439915709
10000 1.33477239158933  0.0237696280481617
10000 1.37391184761808  0.0456780116036257
10000 1.35704914990979  0.0255524184383702
10000 1.33632797666415  0.0220764222397997
10000 1.32397836343354  0.0238874775694706
10000 1.37906283652386  0.0343763423503325
10000 1.37477819534278  0.0241428747025241
10000 1.45286662187401  0.0673932472418664
10000 1.39995263426033  0.0284268921124941
10000 1.32547106932916  0.0221551174464884
10000 1.66432102418896  0.281681183490845
10000 1.35546443491229  0.0315983228995543
10000 1.38522272688801  0.0376723866481627
10000 1.31266994869495  0.0204150209994805
10000 1.32424956743692  0.0368978906282329
10000 1.32764339478707  0.0231656131349487
10000 1.32657031184524  0.0276249686980374
10000 1.43665140811088  0.076001305915881
10000 1.38916220927701  0.0460388016256582
10000 1.33114058684825  0.0215576354122418
10000 1.42170666245483  0.0583470722286757
10000 1.43499552758178  0.0728109211035769
10000 1.36357878196258  0.0270161086750729
10000 1.36682894599099  0.0266201601332997
10000 1.39780358050081  0.0437120451781462
10000 1.38765535862763  0.0404325469703438
10000 1.37418140060205  0.029938087649289
10000 1.33135424435932  0.0215830578410185
10000 1.39368107846642  0.0279666115653187
10000 1.38377449342483  0.0343398367627387
10000 1.35244339765785  0.0290877083159619
10000 1.31924686778636  0.0199388348653992
10000 1.4437831900272  0.0497190321416348
10000 1.369543698095  0.0257146153756098
10000 1.36702284750578  0.0393863499423496
10000 1.33180071539318  0.0276454239157035
10000 1.4166261437309  0.0530175720587224
10000 1.32003462663175  0.0194185925853344
10000 1.38238338474976  0.0311551220508112
10000 1.38292799294956  0.0273801590455287
10000 1.33868139183005  0.0237296611667091
10000 1.63047036991165  0.183500960925737
10000 1.34104469336159  0.019087833094253
10000 1.48198688752118  0.107454655560494
10000 1.44022685825772  0.079618383672925
10000 1.33580366601961  0.0277859260019391
10000 1.38186143438382  0.0248157548431109
10000 1.34305571606279  0.0244832897440045
10000 1.3982290927174  0.03291410293079
10000 1.38241777206892  0.0499535260346143
10000 1.32938027470347  0.0228533377858523
10000 1.39698366044242  0.036846637474993
10000 1.40381694134527  0.0384625983908051
10000 1.32081761361268  0.0191226746800084
10000 1.33504430560477  0.0198919199152062
10000 1.36846983613699  0.0356648156634874
10000 1.37677052373741  0.0376910517174115
