0.1078125 138.7729852853 138.635734191761 138.910364245332 
0.1234375 138.405102871695 138.253201201892 138.557163445613 
0.1390625 138.038195701723 137.871723722632 138.204860712827 
0.1546875 137.672261190046 137.491298841547 137.853453763503 
0.1703125 137.307296758179 137.111923654238 137.502940319975 
0.1859375 136.943299834476 136.733595264317 137.153318110367 
0.2015625 136.580267854106 136.356310783394 136.804584868582 
0.2171875 136.218198259035 135.980067331043 136.456738334284 
0.2328125 135.857088498015 135.604862034789 136.109776252882 
0.2484375 135.496936026558 135.230692030083 135.763696375521 
0.2640625 135.137738306923 134.857554460279 135.418496459062 
0.2796875 134.779492808095 134.485446476613 135.074174266071 
0.2953125 134.422197005769 134.114365238183 134.730727564801 
0.3109375 134.065848382333 133.744307911924 134.388154129181 
0.3265625 133.710444426848 133.375271672589 134.0464517388 
0.3421875 133.355982635032 133.007253702728 133.705618178893 
0.3578125 133.002460509241 132.640251192662 133.365651240325 
0.3734375 132.649875558453 132.274261340468 133.02654871958 
0.3890625 132.298225298249 131.909281351951 132.688308418743 
0.4046875 131.947507250798 131.545308440629 132.350928145489 
0.4203125 131.597718944833 131.182339827707 132.014405713066 
0.4359375 131.248857915644 130.820372742057 131.678738940282 
0.4515625 130.900921705051 130.459404420198 131.343925651494 
0.4671875 130.553907861392 130.099432106276 131.009963676586 
0.4828125 130.207813939503 129.740453052037 130.676850850965 
0.4984375 129.862637500704 129.382464516813 130.344585015538 
0.5140625 129.518376112779 129.025463767498 130.013164016704 
0.5296875 129.175027349959 128.669448078528 129.682585706336 
0.5453125 128.832588792907 128.314414731857 129.352847941771 
0.5609375 128.491058028698 127.960361016941 129.023948585792 
0.5765625 128.150432650804 127.607284230715 128.695885506618 
0.5921875 127.810710259078 127.255181677571 128.368656577888 
0.6078125 127.471888459735 126.904050669341 128.042259678646 
0.6234375 127.133964865334 126.553888525273 127.71669269333 
0.6390625 126.796937094766 126.204692572012 127.391953511759 
0.6546875 126.460802773232 125.85646014358 127.068040029113 
0.6703125 126.12555953223 125.509188581354 126.744950145929 
0.6859375 125.791205009536 125.162875234049 126.422681768078 
0.7015625 125.457736849187 124.817517457693 126.101232806759 
0.7171875 125.125152701469 124.473112615612 125.780601178478 
0.7328125 124.793450222893 124.129658078405 125.460784805043 
0.7484375 124.462627076186 123.787151223928 125.141781613544 
0.7640625 124.132680930268 123.445589437271 124.823589536341 
0.7796875 123.803609460241 123.104970110739 124.506206511052 
0.7953125 123.47541034737 122.765290643834 124.18963048054 
0.8109375 123.148081279064 122.426548443233 123.873859392897 
0.8265625 122.821619948866 122.088740922767 123.558891201433 
0.8421875 122.496024056433 121.751865503404 123.244723864662 
0.8578125 122.171291307518 121.415919613228 122.931355346289 
0.8734375 121.847419413957 121.080900687422 122.618783615196 
0.8890625 121.524406093653 120.746806168241 122.30700664543 
0.9046875 121.202249070557 120.413633505003 121.996022416188 
0.9203125 120.880946074656 120.08138015406 121.685828911808 
0.9359375 120.560494841951 119.750043578784 121.37642412175 
0.9515625 120.240893114449 119.419621249547 121.067806040587 
0.9671875 119.92213864014 119.090110643699 120.759972667994 
0.9828125 119.604229172985 118.761509245554 120.452922008727 
0.9984375 119.287162472899 118.433814546363 120.14665207262 
1.0140625 118.970936305735 118.107024044303 119.841160874564 
1.0296875 118.655548443271 117.781135244452 119.536446434499 
1.0453125 118.340996663188 117.456145658773 119.232506777399 
1.0609375 118.027278749061 117.132052806095 118.929339933261 
1.0765625 117.714392490341 116.808854212091 118.626943937089 
1.0921875 117.402335682337 116.486547409264 118.325316828885 
1.1078125 117.091106126203 116.165129936923 118.024456653634 
1.1234375 116.780701628925 115.844599341169 117.724361461291 
1.1390625 116.471120003298 115.524953174872 117.425029306772 
1.1546875 116.162359067919 115.206188997656 117.126458249936 
1.1703125 115.854416647165 114.888304375876 116.828646355575 
1.1859375 115.547290571184 114.571296882605 116.531591693404 
1.2015625 115.240978675872 114.255164097611 116.235292338044 
1.2171875 114.935478802865 113.939903607341 115.939746369012 
1.2328125 114.63078879952 113.625513004901 115.644951870708 
1.2484375 114.3269065189 113.311989890038 115.350906932405 
1.2640625 114.023829819759 112.999331869121 115.05760964823 
1.2796875 113.72155656653 112.687536555127 114.765058117159 
1.2953125 113.420084629304 112.376601567617 114.473250443001 
1.3109375 113.119411883821 112.06652453272 114.182184734386 
1.3265625 112.81953621145 111.757303083115 113.891859104754 
1.3421875 112.520455499178 111.448934858016 113.602271672341 
1.3578125 112.222167639593 111.141417503147 113.313420560168 
1.3734375 111.92467053087 110.83474867073 113.025303896028 
1.3890625 111.627962076756 110.528926019467 112.737919812475 
1.4046875 111.332040186554 110.223947214516 112.451266446811 
1.4203125 111.036902775111 109.919809927482 112.165341941074 
1.4359375 110.7425477628 109.61651183639 111.880144442028 
1.4515625 110.448973075508 109.314050625677 111.595672101145 
1.4671875 110.15617664462 109.012423986165 111.311923074602 
1.4828125 109.864156407006 108.71162961505 111.028895523261 
1.4984375 109.572910305003 108.411665215881 110.746587612661 
1.5140625 109.282436286405 108.112528498544 110.464997513005 
1.5296875 108.992732304444 107.814217179244 110.18412339915 
1.5453125 108.703796317782 107.516728980487 109.903963450593 
1.5609375 108.415626290488 107.220061631065 109.62451585146 
1.5765625 108.12822019203 106.924212866035 109.345778790493 
1.5921875 107.841575997259 106.629180426704 109.06775046104 
1.6078125 107.555691686395 106.334962060612 108.790429061044 
1.6234375 107.270565245012 106.041555521513 108.513812793029 
1.6390625 106.986194664024 105.74895856936 108.237899864088 
1.6546875 106.70257793967 105.457168970286 107.962688485875 
1.6703125 106.419713073503 105.166184496589 107.688176874591 
1.6859375 106.137598072373 104.876002926714 107.41436325097 
1.7015625 105.856230948413 104.586622045234 107.141245840273 
1.7171875 105.575609719027 104.298039642836 106.868822872273 
1.7328125 105.295732406873 104.010253516303 106.597092581242 
1.7484375 105.016597039853 103.723261468498 106.326053205944 
1.7640625 104.738201651095 103.437061308346 106.05570298962 
1.7796875 104.460544278943 103.151650850816 105.786040179978 
1.7953125 104.18362296694 102.86702791691 105.517063029182 
1.8109375 103.907435763815 102.583190333639 105.248769793839 
1.8265625 103.631980723472 102.300135934011 104.981158734991 
1.8421875 103.357255904973 102.017862557014 104.714228118099 
1.8578125 103.083259372523 101.736368047596 104.447976213035 
1.8734375 102.809989195462 101.455650256656 104.182401294072 
1.8890625 102.537443448246 101.17570704102 103.91750163987 
1.9046875 102.265620210438 100.896536263426 103.653275533463 
1.9203125 101.994517566689 100.618135792514 103.389721262254 
1.9359375 101.724133606729 100.3405035028 103.126837118 
1.9515625 101.454466425353 100.063637274669 102.864621396801 
1.9671875 101.185514122404 99.7875349943515 102.603072399089 
1.9828125 100.917274802765 99.5121945539117 102.342188429617 
1.9984375 100.649746576342 99.2376138512301 102.081967797451 
2.0140625 100.38292755805 98.9637907899876 101.822408815953 
2.0296875 100.116815867804 98.6907232796493 101.563509802776 
2.0453125 99.8514096305014 98.4184092354485 101.305269079849 
2.0609375 99.5867069760101 98.146846578371 101.04768497337 
2.0765625 99.3227060391566 97.8760332351393 100.790755813791 
2.0921875 99.0594049597116 97.6059671381966 100.534479935808 
2.1078125 98.796801882377 97.3366462256907 100.278855678355 
2.1234375 98.5348949567734 97.0680684414591 100.023881384587 
2.1390625 98.2736823374264 96.8002317350125 99.7695554018711 
2.1546875 98.0131621837539 96.5331340615195 99.5158760817781 
2.1703125 97.7533326600533 96.2667733817909 99.2628417800695 
2.1859375 97.4941919354883 96.0011476622643 99.0104508566877 
2.2015625 97.2357381840761 95.7362548749883 98.7587016757452 
2.2171875 96.9779695846743 95.4720929976072 98.5075926055137 
2.2328125 96.7208843209687 95.2086600133456 98.2571220184142 
2.2484375 96.4644805814597 94.9459539109928 98.0072882910058 
2.2640625 96.2087565594502 94.6839726848876 97.7580898039756 
2.2796875 95.9537104530323 94.4227143349031 97.509524942128 
2.2953125 95.6993404650753 94.1621768664311 97.2615920943743 
2.3109375 95.4456448032122 93.902358290367 97.0142896537221 
2.3265625 95.1926216798279 93.6432566230949 96.7676160172653 
2.3421875 94.9402693120458 93.3848698864721 96.5215695861731 
2.3578125 94.688585921716 93.1271961078142 96.2761487656803 
2.3734375 94.4375697354022 92.8702333198798 96.0313519650765 
2.3890625 94.1872189843695 92.6139795608558 95.7871775976957 
2.4046875 93.937531904572 92.3584328743421 95.5436240809066 
2.4203125 93.6885067366398 92.1035913093371 95.3006898361018 
2.4359375 93.4401417258674 91.8494529202223 95.0583732886877 
2.4515625 93.192435122201 91.5960157667478 94.8166728680746 
2.4671875 92.9453851802259 91.3432779140172 94.5755870076659 
2.4828125 92.6989901591544 91.0912374324732 94.3351141448485 
2.4984375 92.4532483228139 90.8398923978826 94.0952527209826 
2.5140625 92.208157939634 90.5892408913217 93.8560011813913 
2.5296875 91.9637172826349 90.3392809991614 93.6173579753508 
2.5453125 91.7199246294146 90.0900108130532 93.3793215560801 
2.5609375 91.4767782621376 89.8414284299138 93.1418903807313 
2.5765625 91.234276467522 89.5935319519115 92.9050629103794 
2.5921875 90.9924175368278 89.3463194864508 92.6688376100123 
2.6078125 90.7511997658448 89.0997891461586 92.4332129485208 
2.6234375 90.5106214548807 88.8539390488696 92.1981873986891 
2.6390625 90.270680908749 88.6087673176116 91.9637594371843 
2.6546875 90.0313764367571 88.3642720805919 91.7299275445468 
2.6703125 89.7927063526942 88.1204514711822 91.4966902051806 
